City,disease_group,canton_name,num_cases2014_2019,mortality
Yverdon les Bains,Abdominal organs disease,Vaud,750.0,0
Yverdon les Bains,Abdominal organs disease,Vaud,770.0,5
Yverdon les Bains,Abdominal organs disease,Vaud,8.0,5
Yverdon les Bains,Abdominal organs disease,Vaud,False,10
Yverdon les Bains,Abdominal organs disease,Vaud,True,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,1034.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,107.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,1074.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,11.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,110.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,116.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,124.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,127.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,128.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,13.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,1326.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,14.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,154.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,155.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,168.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,17.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,176.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,178.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,19.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,251.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,259.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,26.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,261.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,264.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,28.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,29.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,307.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,32.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,379.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,392.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,43.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,49.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,52.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,545.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,6.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,65.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,7.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,715.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,720.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,76.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,79.0,10
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,861.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,88.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,9.0,0
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,96.0,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,False,5
Yverdon les Bains,"Diseases of the bones, joints, connective tissues",Vaud,True,20
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,106.0,5
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,11.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,2.0,5
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,200.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,253.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,278.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,3.0,5
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,359.0,5
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,424.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,482.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,53.0,5
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,8.0,0
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,False,10
Yverdon les Bains,Diseases of the urinary tract and male genitalia,Vaud,True,10
Yverdon les Bains,Geriatric Medicine,Vaud,45.0,0
Yverdon les Bains,Geriatric Medicine,Vaud,556.0,0
Yverdon les Bains,Geriatric Medicine,Vaud,71.0,0
Yverdon les Bains,Geriatric Medicine,Vaud,False,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,1038.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,11.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,1212.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,140.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,147.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,1540.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,155.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,2.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,212.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,221.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,23.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,267.0,5
Yverdon les Bains,Gynecology and obstetrics,Vaud,314.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,320.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,35.0,5
Yverdon les Bains,Gynecology and obstetrics,Vaud,390.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,433.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,449.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,5051.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,51.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,5120.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,54.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,580.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,65.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,7.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,70.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,8.0,5
Yverdon les Bains,Gynecology and obstetrics,Vaud,85.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,898.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,9.0,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,False,0
Yverdon les Bains,Gynecology and obstetrics,Vaud,True,0
Yverdon les Bains,Highly specialized medicine,Vaud,False,0
Yverdon les Bains,Lung diseases,Vaud,109.0,5
Yverdon les Bains,Lung diseases,Vaud,1170.0,5
Yverdon les Bains,Lung diseases,Vaud,145.0,5
Yverdon les Bains,Lung diseases,Vaud,162.0,5
Yverdon les Bains,Lung diseases,Vaud,179.0,5
Yverdon les Bains,Lung diseases,Vaud,1853.0,5
Yverdon les Bains,Lung diseases,Vaud,190.0,5
Yverdon les Bains,Lung diseases,Vaud,255.0,5
Yverdon les Bains,Lung diseases,Vaud,270.0,5
Yverdon les Bains,Lung diseases,Vaud,382.0,5
Yverdon les Bains,Lung diseases,Vaud,398.0,0
Yverdon les Bains,Lung diseases,Vaud,51.0,5
Yverdon les Bains,Lung diseases,Vaud,512.0,5
Yverdon les Bains,Lung diseases,Vaud,529.0,5
Yverdon les Bains,Lung diseases,Vaud,591.0,5
Yverdon les Bains,Lung diseases,Vaud,6.0,10
Yverdon les Bains,Lung diseases,Vaud,781.0,5
Yverdon les Bains,Lung diseases,Vaud,86.0,5
Yverdon les Bains,Lung diseases,Vaud,9.0,5
Yverdon les Bains,Lung diseases,Vaud,93.0,5
Yverdon les Bains,Lung diseases,Vaud,99.0,5
Yverdon les Bains,Lung diseases,Vaud,False,10
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,139.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,20.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,207.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,216.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,291.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,30.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,409.0,0
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,44.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,467.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,47.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,52.0,0
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,551.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,72.0,0
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,767.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,9.0,0
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,927.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,96.0,5
Yverdon les Bains,"Nervous system, cerebrovascular accident (stroke)",Vaud,False,15
Yverdon les Bains,Palliative Medicine,Vaud,False,0
Yverdon les Bains,Skin disorders,Vaud,23.0,0
Yverdon les Bains,Skin disorders,Vaud,35.0,0
Yverdon les Bains,Skin disorders,Vaud,True,0
Yverdon les Bains,Vascular Diseases,Vaud,10.0,0
Yverdon les Bains,Vascular Diseases,Vaud,24.0,5
Yverdon les Bains,Vascular Diseases,Vaud,66.0,5
Yverdon les Bains,Vascular Diseases,Vaud,8.0,5
Yverdon les Bains,Vascular Diseases,Vaud,False,140
Yverdon les Bains,cardiac,Vaud,10.0,10
Yverdon les Bains,cardiac,Vaud,108.0,0
Yverdon les Bains,cardiac,Vaud,114.0,5
Yverdon les Bains,cardiac,Vaud,117.0,0
Yverdon les Bains,cardiac,Vaud,13.0,0
Yverdon les Bains,cardiac,Vaud,14.0,0
Yverdon les Bains,cardiac,Vaud,1657.0,5
Yverdon les Bains,cardiac,Vaud,172.0,5
Yverdon les Bains,cardiac,Vaud,177.0,0
Yverdon les Bains,cardiac,Vaud,182.0,5
Yverdon les Bains,cardiac,Vaud,2.0,5
Yverdon les Bains,cardiac,Vaud,241.0,0
Yverdon les Bains,cardiac,Vaud,255.0,5
Yverdon les Bains,cardiac,Vaud,265.0,5
Yverdon les Bains,cardiac,Vaud,35.0,5
Yverdon les Bains,cardiac,Vaud,365.0,5
Yverdon les Bains,cardiac,Vaud,399.0,5
Yverdon les Bains,cardiac,Vaud,474.0,5
Yverdon les Bains,cardiac,Vaud,507.0,5
Yverdon les Bains,cardiac,Vaud,52.0,5
Yverdon les Bains,cardiac,Vaud,53.0,5
Yverdon les Bains,cardiac,Vaud,6.0,5
Yverdon les Bains,cardiac,Vaud,604.0,0
Yverdon les Bains,cardiac,Vaud,746.0,5
Yverdon les Bains,cardiac,Vaud,8.0,10
Yverdon les Bains,cardiac,Vaud,80.0,5
Yverdon les Bains,cardiac,Vaud,823.0,5
Yverdon les Bains,cardiac,Vaud,861.0,5
Yverdon les Bains,cardiac,Vaud,False,115
Yverdon les Bains,cardiac,Vaud,True,0
Zofingen,Abdominal organs disease,Aargau,10.0,0
Zofingen,Abdominal organs disease,Aargau,1037.0,1
Zofingen,Abdominal organs disease,Aargau,12.0,1
Zofingen,Abdominal organs disease,Aargau,14.0,0
Zofingen,Abdominal organs disease,Aargau,17.0,1
Zofingen,Abdominal organs disease,Aargau,174.0,0
Zofingen,Abdominal organs disease,Aargau,19.0,1
Zofingen,Abdominal organs disease,Aargau,2.0,2
Zofingen,Abdominal organs disease,Aargau,203.0,0
Zofingen,Abdominal organs disease,Aargau,248.0,1
Zofingen,Abdominal organs disease,Aargau,3.0,1
Zofingen,Abdominal organs disease,Aargau,30.0,0
Zofingen,Abdominal organs disease,Aargau,33.0,0
Zofingen,Abdominal organs disease,Aargau,4.0,1
Zofingen,Abdominal organs disease,Aargau,43.0,0
Zofingen,Abdominal organs disease,Aargau,47.0,1
Zofingen,Abdominal organs disease,Aargau,5.0,2
Zofingen,Abdominal organs disease,Aargau,52.0,3
Zofingen,Abdominal organs disease,Aargau,6.0,1
Zofingen,Abdominal organs disease,Aargau,641.0,0
Zofingen,Abdominal organs disease,Aargau,668.0,1
Zofingen,Abdominal organs disease,Aargau,714.0,0
Zofingen,Abdominal organs disease,Aargau,76.0,1
Zofingen,Abdominal organs disease,Aargau,False,7
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,11.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,113.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,12.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,130.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,1378.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,15.0,2
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,154.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,18.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,186.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,19.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,2.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,201.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,211.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,222.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,242.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,29.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,30.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,317.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,35.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,393.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,41.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,42.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,43.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,444.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,46.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,468.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,47.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,49.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,496.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,5.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,58.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,6.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,646.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,69.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,73.0,2
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,9.0,1
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,95.0,0
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,False,7
Zofingen,"Diseases of the bones, joints, connective tissues",Aargau,True,2
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,113.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,2.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,25.0,1
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,252.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,32.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,49.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,53.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,7.0,0
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,89.0,1
Zofingen,Diseases of the urinary tract and male genitalia,Aargau,False,7
Zofingen,Geriatric Medicine,Aargau,1402.0,0
Zofingen,Geriatric Medicine,Aargau,1555.0,0
Zofingen,Geriatric Medicine,Aargau,2.0,0
Zofingen,Geriatric Medicine,Aargau,223.0,0
Zofingen,Geriatric Medicine,Aargau,26.0,0
Zofingen,Geriatric Medicine,Aargau,40.0,0
Zofingen,Gynecology and obstetrics,Aargau,101.0,0
Zofingen,Gynecology and obstetrics,Aargau,15.0,0
Zofingen,Gynecology and obstetrics,Aargau,156.0,0
Zofingen,Gynecology and obstetrics,Aargau,18.0,0
Zofingen,Gynecology and obstetrics,Aargau,2.0,0
Zofingen,Gynecology and obstetrics,Aargau,3.0,0
Zofingen,Gynecology and obstetrics,Aargau,30.0,0
Zofingen,Gynecology and obstetrics,Aargau,31.0,0
Zofingen,Gynecology and obstetrics,Aargau,32.0,1
Zofingen,Gynecology and obstetrics,Aargau,37.0,0
Zofingen,Gynecology and obstetrics,Aargau,60.0,0
Zofingen,Gynecology and obstetrics,Aargau,False,1
Zofingen,Gynecology and obstetrics,Aargau,True,1
Zofingen,Highly specialized medicine,Aargau,False,0
Zofingen,Lung diseases,Aargau,114.0,1
Zofingen,Lung diseases,Aargau,124.0,1
Zofingen,Lung diseases,Aargau,137.0,1
Zofingen,Lung diseases,Aargau,14.0,1
Zofingen,Lung diseases,Aargau,15.0,1
Zofingen,Lung diseases,Aargau,150.0,1
Zofingen,Lung diseases,Aargau,168.0,0
Zofingen,Lung diseases,Aargau,222.0,1
Zofingen,Lung diseases,Aargau,266.0,1
Zofingen,Lung diseases,Aargau,331.0,1
Zofingen,Lung diseases,Aargau,40.0,1
Zofingen,Lung diseases,Aargau,49.0,1
Zofingen,Lung diseases,Aargau,5.0,1
Zofingen,Lung diseases,Aargau,53.0,1
Zofingen,Lung diseases,Aargau,569.0,1
Zofingen,Lung diseases,Aargau,57.0,1
Zofingen,Lung diseases,Aargau,65.0,1
Zofingen,Lung diseases,Aargau,70.0,1
Zofingen,Lung diseases,Aargau,703.0,1
Zofingen,Lung diseases,Aargau,75.0,1
Zofingen,Lung diseases,Aargau,False,3
Zofingen,Lung diseases,Aargau,True,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,10.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,103.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,105.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,13.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,132.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,178.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,18.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,182.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,19.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,25.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,31.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,34.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,361.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,5.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,60.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,62.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,89.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,93.0,1
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,98.0,0
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,False,2
Zofingen,"Nervous system, cerebrovascular accident (stroke)",Aargau,True,1
Zofingen,Palliative Medicine,Aargau,502.0,0
Zofingen,Palliative Medicine,Aargau,560.0,0
Zofingen,Skin disorders,Aargau,18.0,0
Zofingen,Skin disorders,Aargau,22.0,0
Zofingen,Skin disorders,Aargau,False,0
Zofingen,Vascular Diseases,Aargau,13.0,1
Zofingen,Vascular Diseases,Aargau,57.0,1
Zofingen,Vascular Diseases,Aargau,6.0,2
Zofingen,Vascular Diseases,Aargau,8.0,1
Zofingen,Vascular Diseases,Aargau,9.0,1
Zofingen,Vascular Diseases,Aargau,False,23
Zofingen,Vascular Diseases,Aargau,True,2
Zofingen,cardiac,Aargau,10.0,0
Zofingen,cardiac,Aargau,107.0,0
Zofingen,cardiac,Aargau,112.0,1
Zofingen,cardiac,Aargau,120.0,1
Zofingen,cardiac,Aargau,14.0,1
Zofingen,cardiac,Aargau,144.0,1
Zofingen,cardiac,Aargau,175.0,1
Zofingen,cardiac,Aargau,2.0,1
Zofingen,cardiac,Aargau,211.0,1
Zofingen,cardiac,Aargau,227.0,1
Zofingen,cardiac,Aargau,25.0,1
Zofingen,cardiac,Aargau,266.0,0
Zofingen,cardiac,Aargau,27.0,1
Zofingen,cardiac,Aargau,282.0,1
Zofingen,cardiac,Aargau,287.0,1
Zofingen,cardiac,Aargau,30.0,1
Zofingen,cardiac,Aargau,33.0,1
Zofingen,cardiac,Aargau,36.0,1
Zofingen,cardiac,Aargau,382.0,1
Zofingen,cardiac,Aargau,598.0,1
Zofingen,cardiac,Aargau,69.0,0
Zofingen,cardiac,Aargau,7.0,1
Zofingen,cardiac,Aargau,8.0,1
Zofingen,cardiac,Aargau,81.0,1
Zofingen,cardiac,Aargau,False,25
Zofingen,cardiac,Aargau,True,1
Zollikerberg,Abdominal organs disease,Zürich,103.0,2
Zollikerberg,Abdominal organs disease,Zürich,105.0,2
Zollikerberg,Abdominal organs disease,Zürich,1126.0,2
Zollikerberg,Abdominal organs disease,Zürich,144.0,0
Zollikerberg,Abdominal organs disease,Zürich,17.0,2
Zollikerberg,Abdominal organs disease,Zürich,2.0,4
Zollikerberg,Abdominal organs disease,Zürich,200.0,0
Zollikerberg,Abdominal organs disease,Zürich,21.0,2
Zollikerberg,Abdominal organs disease,Zürich,231.0,0
Zollikerberg,Abdominal organs disease,Zürich,287.0,0
Zollikerberg,Abdominal organs disease,Zürich,342.0,2
Zollikerberg,Abdominal organs disease,Zürich,4.0,2
Zollikerberg,Abdominal organs disease,Zürich,5.0,2
Zollikerberg,Abdominal organs disease,Zürich,50.0,0
Zollikerberg,Abdominal organs disease,Zürich,53.0,0
Zollikerberg,Abdominal organs disease,Zürich,536.0,0
Zollikerberg,Abdominal organs disease,Zürich,542.0,2
Zollikerberg,Abdominal organs disease,Zürich,60.0,2
Zollikerberg,Abdominal organs disease,Zürich,7.0,2
Zollikerberg,Abdominal organs disease,Zürich,70.0,2
Zollikerberg,Abdominal organs disease,Zürich,74.0,2
Zollikerberg,Abdominal organs disease,Zürich,795.0,0
Zollikerberg,Abdominal organs disease,Zürich,8.0,2
Zollikerberg,Abdominal organs disease,Zürich,9.0,0
Zollikerberg,Abdominal organs disease,Zürich,False,10
Zollikerberg,Abdominal organs disease,Zürich,True,8
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,101.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,106.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,112.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,15.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,17.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,176.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,18.0,4
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,181.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,21.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,23.0,4
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,257.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,271.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,28.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,282.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,284.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,30.0,4
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,31.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,314.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,319.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,3293.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,33.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,34.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,402.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,41.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,425.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,427.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,436.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,462.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,496.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,508.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,52.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,559.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,576.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,58.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,6.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,696.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,7.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,701.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,8.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,82.0,0
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,867.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,89.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,90.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,91.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,95.0,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,False,2
Zollikerberg,"Diseases of the bones, joints, connective tissues",Zürich,True,4
Zollikerberg,Diseases of the urinary tract and male genitalia,Zürich,10.0,0
